text,label,type,sub_type,domain,is_valid
自驾游偶遇向日葵田，停车拍照美极了。,1,简单句,Normal,出行旅游,True
民宿老板热情推荐当地小吃，味道超棒。,1,简单句,Normal,出行旅游,True
早上森林徒步空气清新，鸟叫声心旷神怡。,1,简单句,Normal,出行旅游,True
飞机餐点意外好吃，还有电影看旅程不无聊。,1,简单句,Normal,出行旅游,True
租自行车环湖骑行风景如画，体力消耗不大。,1,简单句,Normal,出行旅游,True
酒店游泳池面对大海，游泳看日落浪漫。,1,简单句,Normal,出行旅游,True
露营晚上篝火聊天星星特别亮。,1,简单句,Normal,出行旅游,True
旅游巴士司机幽默讲笑话气氛活跃。,1,简单句,Normal,出行旅游,True
山上坐缆车俯瞰山谷视野开阔心情好。,1,简单句,Normal,出行旅游,True
导游带我们去隐秘瀑布人少景美推荐。,1,简单句,Normal,出行旅游,True
火车穿过隧道看到雪山全车人惊呼。,1,简单句,Normal,出行旅游,True
农家乐吃现烤鱼鲜嫩多汁回味无穷。,1,简单句,Normal,出行旅游,True
徒步到山顶看到云海一切都值了。,1,简单句,Normal,出行旅游,True
飞机准点行李没丢行程顺利。,1,简单句,Normal,出行旅游,True
景点厕所干净有热水细节不错。,1,简单句,Normal,出行旅游,True
民宿露台看星星银河清晰可见。,1,简单句,Normal,出行旅游,True
飞机延误四小时候机厅闷热难受。,0,简单句,Normal,出行旅游,True
跟团导游推销商品景点没好好看。,0,简单句,Normal,出行旅游,True
酒店空调坏了半夜热得睡不着投诉无用。,0,简单句,Normal,出行旅游,True
自驾遇大堵车浪费半天计划乱了。,0,简单句,Normal,出行旅游,True
景区门票贵里面没看头感觉被坑。,0,简单句,Normal,出行旅游,True
火车座位狭窄邻座大声打电话没法休息。,0,简单句,Normal,出行旅游,True
海边玩突然下雨没带伞全身湿透扫兴。,0,简单句,Normal,出行旅游,True
民宿照片美实际房间小又脏失望透顶。,0,简单句,Normal,出行旅游,True
旅游巴士空调太冷冻得哆嗦司机不给调。,0,简单句,Normal,出行旅游,True
山上徒步迷路手机没信号差点吓哭。,0,简单句,Normal,出行旅游,True
飞机餐难吃硬得像石头饿着肚子。,0,简单句,Normal,出行旅游,True
景点人山人海挤来挤去啥风景看不到。,0,简单句,Normal,出行旅游,True
租的车抛锚荒郊野外等救援又急又怕。,0,简单句,Normal,出行旅游,True
酒店早餐品种少味道差不如街边小吃。,0,简单句,Normal,出行旅游,True
跟团行程赶景点只给十分钟走马观花。,0,简单句,Normal,出行旅游,True
火车晚点到站半夜打不到车狼狈。,0,简单句,Normal,出行旅游,True
海滩晒伤皮肤火辣疼好几天才好。,0,简单句,Normal,出行旅游,True
景区厕所脏乱差味道难闻没法用。,0,简单句,Normal,出行旅游,True
旅游纪念品质量差买回来就坏浪费钱。,0,简单句,Normal,出行旅游,True
飞机座位不舒服靠背不能调长途累死。,0,简单句,Normal,出行旅游,True
这个芒果布丁口感Q弹，甜度适中，孩子们都抢着吃。,1,简单句,Normal,美食餐饮,True
朋友推荐的火锅店，毛肚涮一下就很嫩，汤底也鲜美。,1,简单句,Normal,美食餐饮,True
自己做的红烧肉，肥而不腻，入口即化，全家人都夸。,1,简单句,Normal,美食餐饮,True
下午在咖啡馆点了杯卡布奇诺，拉花漂亮，咖啡香浓。,1,简单句,Normal,美食餐饮,True
那家面包店的羊角包，外层酥脆，内里柔软，每天早上都排队买。,1,简单句,Normal,美食餐饮,True
昨晚的寿喜烧，牛肉片薄薄的，蘸着生鸡蛋吃特别滑嫩。,1,简单句,Normal,美食餐饮,True
这个季节的草莓又大又甜，做成草莓奶昔冰凉清爽。,1,简单句,Normal,美食餐饮,True
公司聚餐去的川菜馆，水煮鱼辣而不燥，鱼肉鲜嫩。,1,简单句,Normal,美食餐饮,True
在家煮的绿豆汤，加了冰糖，夏天喝了解暑又美味。,1,简单句,Normal,美食餐饮,True
周末烧烤，鸡翅腌得入味，烤出来外焦里嫩。,1,简单句,Normal,美食餐饮,True
那家奶茶店的珍珠奶茶，珍珠Q弹，茶味醇厚。,1,简单句,Normal,美食餐饮,True
朋友做的意大利面，酱汁浓郁，面条弹牙。,1,简单句,Normal,美食餐饮,True
那家日式拉面，汤头熬了十几个小时，味道醇厚。,1,简单句,Normal,美食餐饮,True
自己烤的饼干，加了巧克力豆，出炉时满屋飘香。,1,简单句,Normal,美食餐饮,True
去海边吃的海鲜大餐，螃蟹新鲜，肉质饱满。,1,简单句,Normal,美食餐饮,True
下午茶的点心拼盘，马卡龙色彩缤纷，甜度刚好。,1,简单句,Normal,美食餐饮,True
昨天点的外卖披萨，送到时都凉了，芝士也硬邦邦的。,0,简单句,Normal,美食餐饮,True
这家餐厅的牛排，要了七分熟却烤过头了，咬都咬不动。,0,简单句,Normal,美食餐饮,True
早上买的包子，皮厚馅少，吃了两口就扔了。,0,简单句,Normal,美食餐饮,True
那家快餐店的汉堡，肉饼干巴巴的，蔬菜也不新鲜。,0,简单句,Normal,美食餐饮,True
自己尝试做蛋糕，结果烤焦了，整个厨房都是烟。,0,简单句,Normal,美食餐饮,True
上次喝的奶茶，甜得发腻，珍珠还硬邦邦的。,0,简单句,Normal,美食餐饮,True
公司食堂的饭菜，经常是温的，味道也寡淡。,0,简单句,Normal,美食餐饮,True
那家甜品店的提拉米苏，奶油有点酸，可能放久了。,0,简单句,Normal,美食餐饮,True
点的酸辣汤，一点酸味都没有，反而咸得慌。,0,简单句,Normal,美食餐饮,True
烧烤摊的羊肉串，膻味太重，吃了一口就吐了。,0,简单句,Normal,美食餐饮,True
买的便当，米饭夹生，配菜也凉了。,0,简单句,Normal,美食餐饮,True
那家咖啡馆的拿铁，奶泡消得快，咖啡也苦。,0,简单句,Normal,美食餐饮,True
自己煮的面条，水放多了，变成面糊了。,0,简单句,Normal,美食餐饮,True
餐厅的沙拉，生菜叶子发黄，酱汁也怪怪的。,0,简单句,Normal,美食餐饮,True
点的炸鸡，外皮不脆，里面的肉还有血丝。,0,简单句,Normal,美食餐饮,True
那家面包店的吐司，放一天就变硬了，不好吃。,0,简单句,Normal,美食餐饮,True
喝的果汁，说是鲜榨的，但明显加了太多糖。,0,简单句,Normal,美食餐饮,True
火锅店的蘸料，芝麻酱稀得像水，没味道。,0,简单句,Normal,美食餐饮,True
自己做的咖喱，香料放多了，辣得受不了。,0,简单句,Normal,美食餐饮,True
那家日料店的寿司，米饭太黏，鱼也不新鲜。,0,简单句,Normal,美食餐饮,True
上次外卖骑手冒着雨送餐，用塑料袋包好一点没湿，挺感动的。,1,简单句,Normal,生活服务,True
超市收银员看我东西多，主动帮忙装袋还提醒用优惠券，省事不少。,1,简单句,Normal,生活服务,True
修手机师傅免费清理灰尘，屏幕修得跟新的一样，服务没话说。,1,简单句,Normal,生活服务,True
保洁阿姨打扫厨房连油烟机都擦亮，看着干净心情也好。,1,简单句,Normal,生活服务,True
银行柜员耐心解释业务步骤，我这个老年人听懂了，很贴心。,1,简单句,Normal,生活服务,True
送水工轻手轻脚怕吵邻居，这种细心让人舒服。,1,简单句,Normal,生活服务,True
洗衣店老板把我衬衫污渍洗掉，穿出去跟新买似的。,1,简单句,Normal,生活服务,True
物业修水管师傅动作快，修完还帮忙清理现场，省心。,1,简单句,Normal,生活服务,True
打车去机场司机提前到，路上指了最佳路线，很靠谱。,1,简单句,Normal,生活服务,True
网购退货客服主动联系指导，全程轻松搞定。,1,简单句,Normal,生活服务,True
健身房教练按我情况定计划，练完感觉浑身舒坦。,1,简单句,Normal,生活服务,True
宠物店店员给狗狗洗澡温柔，狗狗不闹还摇尾巴。,1,简单句,Normal,生活服务,True
装修工头每天汇报进度，材料用得放心，省了不少事。,1,简单句,Normal,生活服务,True
咖啡厅服务员记得我常点口味，每次去都暖心。,1,简单句,Normal,生活服务,True
租车公司还车检查员友好，没找茬顺利办完。,1,简单句,Normal,生活服务,True
医院导医耐心指路，挂号省了半小时排队。,1,简单句,Normal,生活服务,True
搬家工人包家具严实，搬完一点磕碰都没有。,1,简单句,Normal,生活服务,True
快递柜取件提示清晰，扫码开箱方便得很。,1,简单句,Normal,生活服务,True
社区活动组织得井井有条，大家玩得开心忘时间。,1,简单句,Normal,生活服务,True
快递送错地址客服推卸责任，气得我直接投诉。,0,简单句,Normal,生活服务,True
家政阿姨打扫打碎花瓶，连句道歉都没说。,0,简单句,Normal,生活服务,True
理发师剪发不听我意见，剪完像锅盖头后悔莫及。,0,简单句,Normal,生活服务,True
修空调师傅一来就说要加钱，不然不修。,0,简单句,Normal,生活服务,True
餐厅服务员爱理不理，等半小时菜才上桌。,0,简单句,Normal,生活服务,True
快递箱子破了里面东西压坏，送得还晚。,0,简单句,Normal,生活服务,True
保洁阿姨用我毛巾擦地，被发现还不承认。,0,简单句,Normal,生活服务,True
理发店托尼剪发时玩手机，刘海剪歪了。,0,简单句,Normal,生活服务,True
修电脑店说三天取拖了一周，效率太差。,0,简单句,Normal,生活服务,True
超市促销员硬拉我推销，烦得我转身就走。,0,简单句,Normal,生活服务,True
外卖汤洒一半袋子全湿，送餐员也没道歉。,0,简单句,Normal,生活服务,True
出租车司机绕路多收钱，投诉了也没用。,0,简单句,Normal,生活服务,True
银行ATM坏了没人管，排队挤成一团糟。,0,简单句,Normal,生活服务,True
洗衣店洗缩水毛衣，赔钱还不情愿。,0,简单句,Normal,生活服务,True
物业报修水管漏水等了三天才来人。,0,简单句,Normal,生活服务,True
网购商品描述不符退货要自付运费。,0,简单句,Normal,生活服务,True
健身房销售电话骚扰不停，拉黑都没用。,0,简单句,Normal,生活服务,True
宠物医院收费高检查半天没说清病情。,0,简单句,Normal,生活服务,True
装修工人偷工减料墙面刷得不均匀。,0,简单句,Normal,生活服务,True
咖啡厅wifi慢得像蜗牛，服务员不理人。,0,简单句,Normal,生活服务,True
昨晚熬夜追科幻片，宇宙场景的细节处理得让人惊叹不已。,1,简单句,Normal,影视娱乐,True
新上映的动画电影，色彩搭配柔和，孩子看后一直模仿角色动作。,1,简单句,Normal,影视娱乐,True
综艺里嘉宾即兴对谈，气氛轻松，笑得我肚子疼。,1,简单句,Normal,影视娱乐,True
老电影重看一遍，配乐响起时瞬间勾起童年回忆。,1,简单句,Normal,影视娱乐,True
纪录片拍摄野生动物，镜头捕捉的瞬间真实又震撼。,1,简单句,Normal,影视娱乐,True
悬疑剧反转出人意料，看完后还在和朋友讨论细节。,1,简单句,Normal,影视娱乐,True
喜剧片的幽默对白自然，电影院后排观众都笑出声。,1,简单句,Normal,影视娱乐,True
历史剧服饰精致，还原了古代宫廷的华丽景象。,1,简单句,Normal,影视娱乐,True
音乐剧演员演唱情感饱满，高音部分听得我起鸡皮疙瘩。,1,简单句,Normal,影视娱乐,True
动作片打斗设计流畅，主角的每个动作都干净利落。,1,简单句,Normal,影视娱乐,True
文艺片叙事缓慢如流水，看完后心里暖暖的。,1,简单句,Normal,影视娱乐,True
家庭剧情节贴近生活，让人想起自家琐事。,1,简单句,Normal,影视娱乐,True
动漫角色成长线完整，结局时忍不住为它鼓掌。,1,简单句,Normal,影视娱乐,True
真人秀挑战环节刺激，嘉宾们的坚持精神很感染人。,1,简单句,Normal,影视娱乐,True
电影摄影画面唯美，每个镜头都像艺术照。,1,简单句,Normal,影视娱乐,True
电视剧配乐恰到好处，悲伤时音乐让人落泪。,1,简单句,Normal,影视娱乐,True
短剧节奏快而不乱，十分钟讲完一个感人故事。,1,简单句,Normal,影视娱乐,True
周末独自看老电影，主角的孤独感演得特别到位。,1,简单句,Normal,影视娱乐,True
期待的动作片续集，打斗场面杂乱，看得头晕。,0,简单句,Normal,影视娱乐,True
爱情片对白矫揉造作，演员念台词像在背书。,0,简单句,Normal,影视娱乐,True
新综艺剧本痕迹重，嘉宾互动假得让人尴尬。,0,简单句,Normal,影视娱乐,True
悬疑剧逻辑漏洞多，凶手动机牵强，完全不合理。,0,简单句,Normal,影视娱乐,True
动画电影画风粗糙，角色动作僵硬不流畅。,0,简单句,Normal,影视娱乐,True
历史剧篡改史实，误导观众，看了很生气。,0,简单句,Normal,影视娱乐,True
喜剧片笑点低俗，全场只有零星几个笑声。,0,简单句,Normal,影视娱乐,True
动作片剪辑混乱，打斗时连谁打谁都看不清。,0,简单句,Normal,影视娱乐,True
文艺片节奏拖沓，看了半小时还没进入主题。,0,简单句,Normal,影视娱乐,True
音乐剧演唱跑调，音响效果差，歌词听不清。,0,简单句,Normal,影视娱乐,True
恐怖片全靠突然惊吓，没有心理恐怖，很无聊。,0,简单句,Normal,影视娱乐,True
纪录片内容浅显，像给小学生看的科普片。,0,简单句,Normal,影视娱乐,True
网剧演员演技生硬，台词背诵感强，容易出戏。,0,简单句,Normal,影视娱乐,True
电影结局强行圆满，不符合角色性格发展。,0,简单句,Normal,影视娱乐,True
电视剧集数太多，中间注水严重，总想快进。,0,简单句,Normal,影视娱乐,True
综艺游戏环节重复，看了几期就觉得腻味。,0,简单句,Normal,影视娱乐,True
老电影翻拍版失去原味，添加的元素画蛇添足。,0,简单句,Normal,影视娱乐,True
科幻片科学设定漏洞百出，经不起仔细推敲。,0,简单句,Normal,影视娱乐,True
短剧剧情仓促，人物塑造单薄，看完就忘了。,0,简单句,Normal,影视娱乐,True
网上买的那条裙子，版型正，穿上显瘦，颜色也很衬肤色。,1,简单句,Normal,购物消费,True
在超市买的苹果，又脆又甜，一家人吃得很开心。,1,简单句,Normal,购物消费,True
上周买的扫地机器人，每天自动清扫，地板干净多了。,1,简单句,Normal,购物消费,True
书店里挑的儿童绘本，插图生动，孩子看了爱不释手。,1,简单句,Normal,购物消费,True
网购的瑜伽垫，防滑效果好，做动作时很稳定。,1,简单句,Normal,购物消费,True
商场促销时买的羽绒服，保暖性超强，冬天穿不冷。,1,简单句,Normal,购物消费,True
在咖啡店买的拿铁，拉花漂亮，味道醇厚，心情都好了。,1,简单句,Normal,购物消费,True
买的那个智能手表，计步准确，提醒功能很实用。,1,简单句,Normal,购物消费,True
网上买的书籍，包装完好，没有折痕，阅读体验佳。,1,简单句,Normal,购物消费,True
超市买的酸奶，口感细腻，搭配水果吃更美味。,1,简单句,Normal,购物消费,True
买的那个旅行背包，分区合理，出行时东西好整理。,1,简单句,Normal,购物消费,True
网上预订的餐厅位子，到店直接入座，不用等。,1,简单句,Normal,购物消费,True
买的那个手机支架，角度可调，看视频很方便。,1,简单句,Normal,购物消费,True
在花店买的多肉植物，好养活，每天看看心情好。,1,简单句,Normal,购物消费,True
网购的拖鞋，鞋底厚实，在家走路不累脚。,1,简单句,Normal,购物消费,True
上次买的那个电饭煲，煮饭老是夹生，根本没法用。,0,简单句,Normal,购物消费,True
在店里试的那双鞋，走路时磨脚，后跟都起泡了。,0,简单句,Normal,购物消费,True
网上买的衬衫，洗了一次就褪色，颜色变得很难看。,0,简单句,Normal,购物消费,True
超市买的饼干，打开后发现受潮了，口感变软。,0,简单句,Normal,购物消费,True
买的那个充电宝，电量虚标，用一会儿就没电了。,0,简单句,Normal,购物消费,True
在商场买的裤子，拉链容易卡住，穿脱麻烦。,0,简单句,Normal,购物消费,True
网购的玩具，零件松动，孩子玩几下就坏了。,0,简单句,Normal,购物消费,True
超市买的牛奶，保质期短，还没喝就过期了。,0,简单句,Normal,购物消费,True
买的那个台灯，光线刺眼，看书眼睛不舒服。,0,简单句,Normal,购物消费,True
在餐厅点的外卖，送餐迟到，饭菜都凉了。,0,简单句,Normal,购物消费,True
网上买的手机膜，贴上去有气泡，影响触控。,0,简单句,Normal,购物消费,True
超市买的蔬菜，不新鲜，叶子都黄了。,0,简单句,Normal,购物消费,True
买的那个吹风机，风力太小，吹干头发要很久。,0,简单句,Normal,购物消费,True
在书店买的杂志，内容重复，看了没新意。,0,简单句,Normal,购物消费,True
网购的鞋子，尺码不准，穿起来太紧。,0,简单句,Normal,购物消费,True
超市买的牙膏，味道奇怪，刷完牙还有异味。,0,简单句,Normal,购物消费,True
买的那个保温杯，盖子漏水，放在包里弄湿东西。,0,简单句,Normal,购物消费,True
在电器店买的电视，画面有坏点，看着不舒服。,0,简单句,Normal,购物消费,True
网上预订的电影票，座位不好，视角太偏。,0,简单句,Normal,购物消费,True
超市买的洗发水，用了头皮过敏，起红疹。,0,简单句,Normal,购物消费,True
昨天朋友突然来访，带了我最爱的甜点，超开心。,1,简单句,Normal,日常社交,True
周末和闺蜜去爬山，一路上说说笑笑，感觉特别好。,1,简单句,Normal,日常社交,True
同事今天帮我顶班，让我能早点回家陪孩子。,1,简单句,Normal,日常社交,True
邻居大叔修好了我的自行车，还不要报酬。,1,简单句,Normal,日常社交,True
生日那天，收到好多朋友的消息祝福，心里暖暖的。,1,简单句,Normal,日常社交,True
和同学聚餐，大家回忆往事，笑个不停。,1,简单句,Normal,日常社交,True
妈妈的朋友送来自制果酱，味道超级棒。,1,简单句,Normal,日常社交,True
昨天在公园偶遇老邻居，聊了很久，很亲切。,1,简单句,Normal,日常社交,True
同事分享了他的工作经验，对我帮助很大。,1,简单句,Normal,日常社交,True
朋友邀请我去他家吃饭，厨艺一流，吃得很满足。,1,简单句,Normal,日常社交,True
今天同事请喝咖啡，提神又暖心。,1,简单句,Normal,日常社交,True
和朋友视频聊天，虽然远隔千里，但感觉很近。,1,简单句,Normal,日常社交,True
邻居小孩帮我取了快递，很懂事。,1,简单句,Normal,日常社交,True
昨天团队合作项目，大家配合默契，提前完成。,1,简单句,Normal,日常社交,True
收到远方朋友的明信片，上面写满了祝福。,1,简单句,Normal,日常社交,True
同事在我生病时送来药和水果，很感动。,1,简单句,Normal,日常社交,True
昨天参加婚礼，见到好多老朋友，气氛热烈。,1,简单句,Normal,日常社交,True
约好和朋友吃饭，他却临时取消，让我白等。,0,简单句,Normal,日常社交,True
同事总是在背后说人坏话，让人不舒服。,0,简单句,Normal,日常社交,True
邻居装修噪音太大，影响休息。,0,简单句,Normal,日常社交,True
昨天聚会时，有人一直玩手机，冷场了。,0,简单句,Normal,日常社交,True
朋友借了我的钱，一直没还，催了几次也没用。,0,简单句,Normal,日常社交,True
和室友因为用卫生间时间吵架，很烦。,0,简单句,Normal,日常社交,True
同事把错误推给我，害我被老板批评。,0,简单句,Normal,日常社交,True
说好一起旅行，朋友突然说不去了，计划全乱。,0,简单句,Normal,日常社交,True
邻居的狗经常跑到我家院子里，弄得很脏。,0,简单句,Normal,日常社交,True
昨天在群里发消息，没人回应，感觉被忽视。,0,简单句,Normal,日常社交,True
朋友总是迟到，每次都要等好久。,0,简单句,Normal,日常社交,True
同事占用公共区域放东西，影响大家使用。,0,简单句,Normal,日常社交,True
和同学讨论问题，他态度很傲慢，聊不下去。,0,简单句,Normal,日常社交,True
邻居晚上开派对，声音太大，吵得睡不着。,0,简单句,Normal,日常社交,True
昨天帮忙搬家，朋友却一点不帮忙，光指挥。,0,简单句,Normal,日常社交,True
同事偷用我的创意，还说是自己的。,0,简单句,Normal,日常社交,True
和朋友约好看电影，他买了票却没告诉我时间。,0,简单句,Normal,日常社交,True
邻居小孩经常乱扔垃圾，说了也不听。,0,简单句,Normal,日常社交,True
昨天团队活动，有人一直抱怨，扫兴。,0,简单句,Normal,日常社交,True
朋友答应帮我忙，结果忘了，耽误了事情。,0,简单句,Normal,日常社交,True
坐高铁去上海，车厢里干净整洁，没有一点不舒服的感觉。,1,双重否定,Normal,出行旅游,True
导游讲解历史故事，生动有趣，游客无不听得入迷。,1,双重否定,Normal,出行旅游,True
这家民宿的早餐丰盛多样，尝过后不能不夸主人手艺好。,1,双重否定,Normal,出行旅游,True
自驾游路上风景如画，停下车拍照，无不觉得心旷神怡。,1,双重否定,Normal,出行旅游,True
机场安检速度快，队伍短，旅客没有不称赞的。,1,双重否定,Normal,出行旅游,True
爬山时天气晴好，山顶视野开阔，没有不被震撼的。,1,双重否定,Normal,出行旅游,True
火车座位宽敞，躺下休息，长途旅行没有一点累。,1,双重否定,Normal,出行旅游,True
海滩水清沙细，游泳后晒太阳，没有不喜欢的。,1,双重否定,Normal,出行旅游,True
旅游APP订票顺利，每次操作没有不成功的。,1,双重否定,Normal,出行旅游,True
古镇小吃摊香味扑鼻，尝过的人无不回味。,1,双重否定,Normal,出行旅游,True
露营夜晚星空璀璨，躺在帐篷里不能不享受。,1,双重否定,Normal,出行旅游,True
旅游保险理赔当天到账，客户没有不满意的。,1,双重否定,Normal,出行旅游,True
景区指示牌清晰，跟着走无不顺利找到景点。,1,双重否定,Normal,出行旅游,True
酒店游泳池水温适宜，游完泳没有一点不适。,1,双重否定,Normal,出行旅游,True
旅游团氛围轻松，大家聊天无不成为朋友。,1,双重否定,Normal,出行旅游,True
坐游轮看日落，海风轻拂，没有不惬意的。,1,双重否定,Normal,出行旅游,True
旅游摄影服务专业，拍出的照片无不精美。,1,双重否定,Normal,出行旅游,True
景点维护得好，设施齐全，游客没有不夸的。,1,双重否定,Normal,出行旅游,True
飞机延误两小时，候机室里乘客没有不焦急的。,0,双重否定,Normal,出行旅游,True
酒店房间潮湿发霉，住客无不抱怨环境差。,0,双重否定,Normal,出行旅游,True
旅游大巴空调坏了，夏天旅行不能不难受。,0,双重否定,Normal,出行旅游,True
景点人挤人，排队等了一小时，游客没有不烦躁的。,0,双重否定,Normal,出行旅游,True
租的车子老旧漏油，开起来无不担心抛锚。,0,双重否定,Normal,出行旅游,True
导游强制购物三小时，团队无不反感。,0,双重否定,Normal,出行旅游,True
旅游餐食咸得发苦，吃过后无不失望。,0,双重否定,Normal,出行旅游,True
行李箱在托运中摔坏，主人没有不生气的。,0,双重否定,Normal,出行旅游,True
景区门票突然涨价，游客无不觉得不值。,0,双重否定,Normal,出行旅游,True
火车上隔壁小孩吵闹，夜晚休息没有一点安宁。,0,双重否定,Normal,出行旅游,True
旅游路线偏僻没信号，导航不能用不能不焦虑。,0,双重否定,Normal,出行旅游,True
民宿床单有污渍，住客无不恶心。,0,双重否定,Normal,出行旅游,True
旅游纪念品全是假货，买家没有不上当的。,0,双重否定,Normal,出行旅游,True
机场退税排队长，手续繁琐，旅客不能不抱怨。,0,双重否定,Normal,出行旅游,True
旅游APP经常闪退，订票时没有不出错的。,0,双重否定,Normal,出行旅游,True
海滩垃圾成堆，游泳后没有一点愉快。,0,双重否定,Normal,出行旅游,True
旅游保险条款模糊，理赔时无不困难。,0,双重否定,Normal,出行旅游,True
酒店WiFi慢得像蜗牛，上网不能不烦躁。,0,双重否定,Normal,出行旅游,True
昨晚看那部科幻片，特效简直了，没有一处不让人目瞪口呆。,1,双重否定,Normal,影视娱乐,True
这部电影的剪辑太乱，没有一段不看得人头晕。,0,双重否定,Normal,影视娱乐,True
综艺广告插得太多，没有一期不被观众骂。,0,双重否定,Normal,影视娱乐,True
纪录片里的真实故事，没有不让我流泪的。,1,双重否定,Normal,影视娱乐,True
剧情老套到不行，没有观众不提前猜中结局。,0,双重否定,Normal,影视娱乐,True
看喜剧时笑到肚子疼，没有一刻不放松。,1,双重否定,Normal,影视娱乐,True
演员台词念得生硬，没有一句不尴尬。,0,双重否定,Normal,影视娱乐,True
导演的叙事手法，没有不让人沉浸其中的。,1,双重否定,Normal,影视娱乐,True
特效粗糙得像玩具，没有场景不出戏。,0,双重否定,Normal,影视娱乐,True
老戏骨的表演，没有一次不让人佩服得五体投地。,1,双重否定,Normal,影视娱乐,True
剧情拖沓得我想快进，没有一刻不无聊。,0,双重否定,Normal,影视娱乐,True
电影配乐响起时，没有不增强情感氛围的瞬间。,1,双重否定,Normal,影视娱乐,True
综艺游戏设计得太傻，没有观众不换台。,0,双重否定,Normal,影视娱乐,True
电影穿帮镜头一堆，没有一处不被网友发现。,0,双重否定,Normal,影视娱乐,True
看战争片宏大场面，没有不被震撼的观众。,1,双重否定,Normal,影视娱乐,True
导演选角失败，没有角色不让人失望。,0,双重否定,Normal,影视娱乐,True
剧情反转巧妙到，没有观众不惊讶得叫出声。,1,双重否定,Normal,影视娱乐,True
演员妆容夸张得吓人，没有镜头不违和。,0,双重否定,Normal,影视娱乐,True
电影宣传吹过头，没有不让人反感的。,0,双重否定,Normal,影视娱乐,True
动画片细节精致，没有一处不精心制作。,1,双重否定,Normal,影视娱乐,True
剧情逻辑漏洞百出，没有一处不让人质疑。,0,双重否定,Normal,影视娱乐,True
演员方言说得地道，没有不增加真实感的表演。,1,双重否定,Normal,影视娱乐,True
特效颜色刺眼，没有场景不让人眼睛疼。,0,双重否定,Normal,影视娱乐,True
综艺剪辑跳跃混乱，没有一期不看得人迷糊。,0,双重否定,Normal,影视娱乐,True
演员默契十足，没有一场戏不流畅自然。,1,双重否定,Normal,影视娱乐,True
电影配乐突兀响起，没有不破坏氛围的时候。,0,双重否定,Normal,影视娱乐,True
看纪录片时，没有不被真实故事打动的时刻。,1,双重否定,Normal,影视娱乐,True
演员表演浮夸过头，没有一场不让人出戏。,0,双重否定,Normal,影视娱乐,True
导演的长镜头运用，没有不展示功力的片段。,1,双重否定,Normal,影视娱乐,True
剧情强行煽情，没有一刻不尴尬得脚趾抠地。,0,双重否定,Normal,影视娱乐,True
影视奖项评选公正，没有不认可其优秀的。,1,双重否定,Normal,影视娱乐,True
电影台词错漏频出，没有一次不被批评。,0,双重否定,Normal,影视娱乐,True
喜剧片笑点密集，没有观众不乐开怀。,1,双重否定,Normal,影视娱乐,True
综艺内容无聊透顶，没有一期不让人想关电视。,0,双重否定,Normal,影视娱乐,True
演员情感爆发戏，没有不让人心潮澎湃的。,1,双重否定,Normal,影视娱乐,True
影视黑幕传闻多，没有一次不被质疑的。,0,双重否定,Normal,影视娱乐,True
这款洗发水洗完头发顺滑还带香，用过的人没有不说好的。,1,双重否定,Normal,购物消费,True
在超市买的牛奶口感浓郁，喝过的朋友无不称赞。,1,双重否定,Normal,购物消费,True
书店小说情节精彩，读者没有不一口气读完的。,1,双重否定,Normal,购物消费,True
餐厅外卖味道正宗，吃过的人没有不回头的。,1,双重否定,Normal,购物消费,True
护肤品保湿效果明显，用过皮肤水润，没有不说有效的。,1,双重否定,Normal,购物消费,True
在线支付便捷到非用不可，省了很多时间。,1,双重否定,Normal,购物消费,True
健身器材用后效果显著，用户没有不坚持锻炼的。,1,双重否定,Normal,购物消费,True
外套面料舒适，穿过的同事无不询问品牌。,1,双重否定,Normal,购物消费,True
超市酸奶口感滑嫩，吃过的孩子没有不喜欢的。,1,双重否定,Normal,购物消费,True
网店客服热情及时，不能不让人点赞。,1,双重否定,Normal,购物消费,True
薯片脆度刚好调味适中，没有不抢着吃的。,1,双重否定,Normal,购物消费,True
电子产品性能稳定，使用中没有不出问题的。,1,双重否定,Normal,购物消费,True
餐厅服务周到细节到位，顾客没有不感动的。,1,双重否定,Normal,购物消费,True
书店环境安静书籍丰富，读者没有不留恋的。,1,双重否定,Normal,购物消费,True
网店退换货政策灵活，用户没有不赞赏的。,1,双重否定,Normal,购物消费,True
玩具孩子玩得开心，没有不继续购买的。,1,双重否定,Normal,购物消费,True
超市促销实惠划算，购物者没有不参与的。,1,双重否定,Normal,购物消费,True
这家店衣服洗一次就变形，没有一件是能穿久的。,0,双重否定,Normal,购物消费,True
电子产品售后等待时间长，不能不让人失望。,0,双重否定,Normal,购物消费,True
买的包线头多做工差，非退货不可。,0,双重否定,Normal,购物消费,True
超市促销规则复杂，无顾客不感到困惑。,0,双重否定,Normal,购物消费,True
网店物流慢快递延误，没有订单是不延迟的。,0,双重否定,Normal,购物消费,True
这款零食口感油腻，吃过之后没有不后悔的。,0,双重否定,Normal,购物消费,True
在这家店消费价格虚高，没有顾客是不抱怨的。,0,双重否定,Normal,购物消费,True
玩具玩几次就坏，不能不说是质量差。,0,双重否定,Normal,购物消费,True
餐厅服务态度冷漠，差到让人非投诉不可。,0,双重否定,Normal,购物消费,True
网店商品描述不符实物差，没有买家是不失望的。,0,双重否定,Normal,购物消费,True
超市生鲜买回家就坏，没有一次是不浪费的。,0,双重否定,Normal,购物消费,True
