text,label,type,sub_type,domain,is_valid
自己做的沙拉，蔬菜不新鲜，酱汁太腻，无不尝过的人说难吃。,Negative,双重否定,Normal,美食餐饮,True
那家甜品店的巧克力慕斯，甜得发腻，口感黏糊，不得不剩下大半。,Negative,双重否定,Normal,美食餐饮,True
朋友聚会去的那家酒吧，小吃炸过头，油味重，非提前离开不可。,Negative,双重否定,Normal,美食餐饮,True
我常买的那家包子铺，最近肉馅变少，皮变厚，从未不让我考虑换一家。,Negative,双重否定,Normal,美食餐饮,True
那家火锅店的汤底，味精味重，吃完口渴，没有顾客不抱怨的。,Negative,双重否定,Normal,美食餐饮,True
自己烘焙的饼干，烤焦了，苦味重，不是没有浪费了食材。,Negative,双重否定,Normal,美食餐饮,True
快递员每次送货都轻轻敲门，没有一次不细心确认。,Positive,双重否定,Normal,生活服务,True
外卖小哥送餐时总是面带微笑，无不让人心里暖暖的。,Positive,双重否定,Normal,生活服务,True
保洁阿姨每天打扫楼道，没有一处不干净整洁。,Positive,双重否定,Normal,生活服务,True
修鞋师傅手艺好，修过的鞋子没有一双不结实耐用。,Positive,双重否定,Normal,生活服务,True
物业维修工响应快，没有一次不及时处理问题。,Positive,双重否定,Normal,生活服务,True
洗衣店洗后的衣服无不散发着清香，像新的一样。,Positive,双重否定,Normal,生活服务,True
搬家工人小心搬运家具，没有一件不被保护得好好的。,Positive,双重否定,Normal,生活服务,True
社区保安日夜巡逻，无不确保大家安全无忧。,Positive,双重否定,Normal,生活服务,True
外卖平台客服耐心解答，没有一次不让人满意而归。,Positive,双重否定,Normal,生活服务,True
快递包裹包装严实，没有一次在途中破损过。,Positive,双重否定,Normal,生活服务,True
家政服务员擦完厨房，没有一处不是亮晶晶的。,Positive,双重否定,Normal,生活服务,True
修电器师傅技术棒，修好的电器无不正常运转。,Positive,双重否定,Normal,生活服务,True
送水工按时送水，没有一次不准时到达。,Positive,双重否定,Normal,生活服务,True
垃圾分类指导員热心帮忙，无不认真负责。,Positive,双重否定,Normal,生活服务,True
外卖配送保温效果好，没有一次饭菜不热乎乎的。,Positive,双重否定,Normal,生活服务,True
快递点取件方便，没有一次不快捷省时。,Positive,双重否定,Normal,生活服务,True
保洁公司清洁卫生间，没有一处不洁净如新。,Positive,双重否定,Normal,生活服务,True
搬家服务报价透明，没有一项费用不清楚明白。,Positive,双重否定,Normal,生活服务,True
洗衣店取衣迅速，没有一次不让顾客及时拿到。,Positive,双重否定,Normal,生活服务,True
物业费缴纳渠道多，没有一种方式不方便快捷。,Positive,双重否定,Normal,生活服务,True
外卖送餐经常洒汤，没有一次不弄脏包装袋。,Negative,双重否定,Normal,生活服务,True
快递员态度粗鲁，无不让人感到生气烦躁。,Negative,双重否定,Normal,生活服务,True
保洁阿姨打扫马虎，没有一处不留下灰尘污渍。,Negative,双重否定,Normal,生活服务,True
修鞋店手艺差，修过的鞋子没有一双不开胶坏掉。,Negative,双重否定,Normal,生活服务,True
物业客服推诿责任，没有一次不拖延处理投诉。,Negative,双重否定,Normal,生活服务,True
洗衣店洗坏衣服，没有一件不褪色变形难看。,Negative,双重否定,Normal,生活服务,True
搬家工人粗暴搬运，没有一件家具不被磕碰损坏。,Negative,双重否定,Normal,生活服务,True
社区保安玩忽职守，无不让人担心安全问题。,Negative,双重否定,Normal,生活服务,True
外卖平台客服敷衍，没有一次不推诿顾客问题。,Negative,双重否定,Normal,生活服务,True
快递包裹经常丢失，没有一次不让人失望透顶。,Negative,双重否定,Normal,生活服务,True
家政服务员偷懒，没有一处不打扫得马虎了事。,Negative,双重否定,Normal,生活服务,True
修电器师傅技术烂，修好的电器无不再次出现故障。,Negative,双重否定,Normal,生活服务,True
送水工经常迟到，没有一次不延误送水时间。,Negative,双重否定,Normal,生活服务,True
垃圾分类指导員不耐烦，无不敷衍指导居民。,Negative,双重否定,Normal,生活服务,True
外卖配送冷饭冷菜，没有一次不让顾客不满抱怨。,Negative,双重否定,Normal,生活服务,True
快递点排队漫长，没有一次不等待半小时以上。,Negative,双重否定,Normal,生活服务,True
保洁公司清洁不干净，没有一处不残留污垢异味。,Negative,双重否定,Normal,生活服务,True
搬家服务乱收费，没有一项费用不模糊不清。,Negative,双重否定,Normal,生活服务,True
洗衣店拖延取衣，没有一次不延迟交付时间。,Negative,双重否定,Normal,生活服务,True
物业费缴纳麻烦，没有一种方式不繁琐复杂。,Negative,双重否定,Normal,生活服务,True
这家航空公司服务真“周到”，延误了五个小时，连个道歉都没有。,Negative,反讽,Negative_Ironic,出行旅游,True
这个导游讲解得可真“生动”，全程都在推销商品，景点都没怎么看。,Negative,反讽,Negative_Ironic,出行旅游,True
酒店早餐太“丰盛”了，就几片面包和过期牛奶，吃得我想吐。,Negative,反讽,Negative_Ironic,出行旅游,True
景区厕所真“干净”，臭气熏天，连个门都没有。,Negative,反讽,Negative_Ironic,出行旅游,True
租的车子性能“卓越”，开了十分钟就抛锚在路边。,Negative,反讽,Negative_Ironic,出行旅游,True
旅行团的安排真“合理”，一天跑十个景点，累得像狗一样。,Negative,反讽,Negative_Ironic,出行旅游,True
民宿的Wi-Fi速度“飞快”，连个网页都打不开。,Negative,反讽,Negative_Ironic,出行旅游,True
景点的门票价格“实惠”，进去后发现就一个破亭子。,Negative,反讽,Negative_Ironic,出行旅游,True
飞机上的座位“宽敞”，挤得我腿都伸不直。,Negative,反讽,Negative_Ironic,出行旅游,True
当地的特色小吃“美味”，吃完就拉肚子。,Negative,反讽,Negative_Ironic,出行旅游,True
酒店房间的隔音效果“完美”，隔壁打呼噜听得一清二楚。,Negative,反讽,Negative_Ironic,出行旅游,True
景区的风景“壮观”，全是人工造的假山假水。,Negative,反讽,Negative_Ironic,出行旅游,True
导游的时间管理“精准”，每次都让我们等半个小时。,Negative,反讽,Negative_Ironic,出行旅游,True
旅游大巴的空调“凉爽”，热得我汗流浃背。,Negative,反讽,Negative_Ironic,出行旅游,True
酒店的浴巾“柔软”，硬得跟砂纸一样。,Negative,反讽,Negative_Ironic,出行旅游,True
景点的拍照点“独特”，排队两小时拍照一分钟。,Negative,反讽,Negative_Ironic,出行旅游,True
旅行保险“可靠”，出事了找客服没人接。,Negative,反讽,Negative_Ironic,出行旅游,True
当地的出租车司机“友善”，绕路还多收费。,Negative,反讽,Negative_Ironic,出行旅游,True
酒店的床铺“舒适”，弹簧都戳出来了。,Negative,反讽,Negative_Ironic,出行旅游,True
景区的纪念品“精致”，全是Made in China的廉价货。,Negative,反讽,Negative_Ironic,出行旅游,True
飞机餐“可口”，冷冰冰的像剩饭。,Negative,反讽,Negative_Ironic,出行旅游,True
旅游APP的导航“准确”，带我们走错了好几次路。,Negative,反讽,Negative_Ironic,出行旅游,True
酒店的游泳池“清澈”，水浑得跟泥汤一样。,Negative,反讽,Negative_Ironic,出行旅游,True
景点的娱乐设施“刺激”，老旧得差点出事故。,Negative,反讽,Negative_Ironic,出行旅游,True
导游的英语水平“流利”，连基本的单词都说不清。,Negative,反讽,Negative_Ironic,出行旅游,True
酒店的客服“热情”，问个问题半天不理人。,Negative,反讽,Negative_Ironic,出行旅游,True
景区的安全措施“到位”，栏杆都锈断了。,Negative,反讽,Negative_Ironic,出行旅游,True
旅行包的重量“轻便”，背得我肩膀疼。,Negative,反讽,Negative_Ironic,出行旅游,True
酒店的电梯“快速”，等了十分钟才下来。,Negative,反讽,Negative_Ironic,出行旅游,True
景点的开放时间“灵活”，说关就关不通知。,Negative,反讽,Negative_Ironic,出行旅游,True
导游的幽默感“十足”，讲的笑话冷得让人尴尬。,Negative,反讽,Negative_Ironic,出行旅游,True
酒店的清洁服务“彻底”，房间角落都是灰尘。,Negative,反讽,Negative_Ironic,出行旅游,True
这次旅行真“糟糕”，居然没遇到堵车，一路畅通无阻。,Positive,反讽,Positive_Ironic,出行旅游,True
你选的酒店真“差劲”，房间超大还有免费早餐，住得太舒服了。,Positive,反讽,Positive_Ironic,出行旅游,True
导游太“不负责任”了，让我们自由活动，玩得特别尽兴。,Positive,反讽,Positive_Ironic,出行旅游,True
这天气真“讨厌”，阳光明媚，拍照效果超好。,Positive,反讽,Positive_Ironic,出行旅游,True
景点人少得“可怜”，都不用排队，随便逛。,Positive,反讽,Positive_Ironic,出行旅游,True
飞机晚点“真烦人”，趁机在机场免税店买了好多东西。,Positive,反讽,Positive_Ironic,出行旅游,True
旅费花得“冤枉”，居然包括了所有门票和餐饮，省了不少钱。,Positive,反讽,Positive_Ironic,出行旅游,True
行程安排得“松散”，每天睡到自然醒，悠闲得不行。,Positive,反讽,Positive_Ironic,出行旅游,True
快递员今天真‘贴心’，把包裹直接扔在楼道里，连个短信都没发。,Negative,反讽,Negative_Ironic,生活服务,True
这家维修工可真‘高效’，修个水管修了三天，最后还是漏的。,Negative,反讽,Negative_Ironic,生活服务,True
外卖小哥送餐真‘准时’，比预计时间晚了一个小时，饭都凉透了。,Negative,反讽,Negative_Ironic,生活服务,True
理发师剪发技术真‘精湛’，我说修一下刘海，结果剪成了狗啃式。,Negative,反讽,Negative_Ironic,生活服务,True
家政公司派来的阿姨真‘勤快’，擦桌子只用干抹布，灰尘一点没少。,Negative,反讽,Negative_Ironic,生活服务,True
客服电话永远‘在线’，打了十次都是忙音，根本没接通过。,Negative,反讽,Negative_Ironic,生活服务,True
购物网站退货政策真‘人性化’，要求提供十八种证明才能退。,Negative,反讽,Negative_Ironic,生活服务,True
快递公司追踪系统真‘先进’，显示已签收，但我根本没收到。,Negative,反讽,Negative_Ironic,生活服务,True
维修师傅收费真‘合理’，换个灯泡要了我两百块。,Negative,反讽,Negative_Ironic,生活服务,True
外卖平台配送费真‘便宜’，加上各种附加费比餐费还贵。,Negative,反讽,Negative_Ironic,生活服务,True
理发店洗头服务真‘舒服’，水压小得跟滴灌一样。,Negative,反讽,Negative_Ironic,生活服务,True
家政服务预约真‘方便’，提前一周约，结果当天被取消。,Negative,反讽,Negative_Ironic,生活服务,True
客服回复速度真‘快’，等了两天终于回了个‘您好’。,Negative,反讽,Negative_Ironic,生活服务,True
快递包装真‘坚固’，收到时箱子都破了，里面东西全碎。,Negative,反讽,Negative_Ironic,生活服务,True
维修服务态度真‘好’，师傅一来就抱怨太远，活干得马马虎虎。,Negative,反讽,Negative_Ironic,生活服务,True
外卖餐品质量真‘高’，点的汉堡里夹着头发丝。,Negative,反讽,Negative_Ironic,生活服务,True
理发店环境真‘优雅’，音乐吵得我头疼。,Negative,反讽,Negative_Ironic,生活服务,True
家政阿姨打扫真‘彻底’，连我藏起来的零食都给扔了。,Negative,反讽,Negative_Ironic,生活服务,True
客服解决问题真‘有效’，说会处理，然后就没下文了。,Negative,反讽,Negative_Ironic,生活服务,True
快递送货时间真‘灵活’，半夜十二点敲门送件。,Negative,反讽,Negative_Ironic,生活服务,True
维修工具真‘专业’，用的扳手都生锈了。,Negative,反讽,Negative_Ironic,生活服务,True
外卖送餐路线真‘优化’，绕了一大圈才送到。,Negative,反讽,Negative_Ironic,生活服务,True
理发师沟通真‘顺畅’，我说东他听西，剪出来完全不对。,Negative,反讽,Negative_Ironic,生活服务,True
家政服务价格真‘实惠’，一小时收费顶我半天工资。,Negative,反讽,Negative_Ironic,生活服务,True
客服培训真‘到位’，连基本问题都答不上来。,Negative,反讽,Negative_Ironic,生活服务,True
快递公司客服真‘热情’，一接电话就推销保险。,Negative,反讽,Negative_Ironic,生活服务,True
维修后保修真‘可靠’，说保修三个月，一周后又坏了。,Negative,反讽,Negative_Ironic,生活服务,True
外卖平台优惠真‘多’，满减后比原价还贵。,Negative,反讽,Negative_Ironic,生活服务,True
理发店等待时间真‘短’，预约了还等了一个小时。,Negative,反讽,Negative_Ironic,生活服务,True
家政阿姨工作真‘细致’，连我书桌上的文件都给整理了顺序。,Negative,反讽,Negative_Ironic,生活服务,True
客服处理投诉真‘及时’，三个月后才回复说已记录。,Negative,反讽,Negative_Ironic,生活服务,True
快递员服务真‘周到’，下雨天把包裹放门口，淋得透湿。,Negative,反讽,Negative_Ironic,生活服务,True
我妈请的家政阿姨可真‘懒’，把家里收拾得一尘不染，我都没活干了。,Positive,反讽,Positive_Ironic,生活服务,True
我哥们帮忙修电脑真‘捣乱’，一下子修好了，害得我没理由买新的。,Positive,反讽,Positive_Ironic,生活服务,True
姐姐做的晚饭真‘难吃’，我连吃了三碗还想再要。,Positive,反讽,Positive_Ironic,生活服务,True
朋友推荐的外卖店真‘坑人’，味道好得我天天都想点。,Positive,反讽,Positive_Ironic,生活服务,True
常来的快递员真‘粗心’，每次都很准点，我都不用操心包裹了。,Positive,反讽,Positive_Ironic,生活服务,True
老爸找的维修工真‘不靠谱’，修东西又快又好，我都怀疑他是不是专业的。,Positive,反讽,Positive_Ironic,生活服务,True
闺蜜推荐的美甲师真‘手残’，做得太漂亮了，我都舍不得卸掉。,Positive,反讽,Positive_Ironic,生活服务,True
弟弟请的家政服务真‘浪费钱’，打扫得太干净，我都不好意思弄脏。,Positive,反讽,Positive_Ironic,生活服务,True
你这人真‘讨厌’，总在我加班时送来热咖啡，害我没法专心。,Positive,反讽,Positive_Ironic,日常社交,True
我哥可‘抠门’了，自己省吃俭用却给我买最新手机。,Positive,反讽,Positive_Ironic,日常社交,True
朋友你真‘傻’，为了帮我复习，自己考试都没准备好。,Positive,反讽,Positive_Ironic,日常社交,True
她‘自私’到不行，把最后一个蛋糕留给我吃。,Positive,反讽,Positive_Ironic,日常社交,True
你这家伙‘烦人’死了，天天催我锻炼身体。,Positive,反讽,Positive_Ironic,日常社交,True
他真‘不靠谱’，说好一起逛街，却先来帮我修车。,Positive,反讽,Positive_Ironic,日常社交,True
我室友‘懒’得可以，总偷偷帮我洗衣服。,Positive,反讽,Positive_Ironic,日常社交,True
你太‘粗心’了，连我喜欢的颜色都记错，买了更贵的礼物。,Positive,反讽,Positive_Ironic,日常社交,True
你可真‘贴心’，下雨天让我自己打车回家。,Negative,反讽,Negative_Ironic,日常社交,True
他真‘大方’，请客只点了两杯白开水。,Negative,反讽,Negative_Ironic,日常社交,True
我朋友‘可靠’到爆，答应保密却传得人尽皆知。,Negative,反讽,Negative_Ironic,日常社交,True
你这‘热心肠’，帮我介绍工作，结果是个骗局。,Negative,反讽,Negative_Ironic,日常社交,True
她真‘细心’，把我的生日礼物送错了人。,Negative,反讽,Negative_Ironic,日常社交,True
你太‘准时’了，每次聚会都迟到半小时。,Negative,反讽,Negative_Ironic,日常社交,True
他可‘聪明’了，出主意让我们迷路更久。,Negative,反讽,Negative_Ironic,日常社交,True
你这‘温柔’得可以，吵架时摔门而出。,Negative,反讽,Negative_Ironic,日常社交,True
我同事‘高效’极了，一个简单任务拖了三天。,Negative,反讽,Negative_Ironic,日常社交,True
你‘幽默’得很，开玩笑总让人尴尬。,Negative,反讽,Negative_Ironic,日常社交,True
他真‘体贴’，我生病时只发了条‘多喝水’。,Negative,反讽,Negative_Ironic,日常社交,True
你这‘靠谱’朋友，借我钱后自己先花了。,Negative,反讽,Negative_Ironic,日常社交,True
她‘善良’到不行，背后说我坏话。,Negative,反讽,Negative_Ironic,日常社交,True
你太‘周到’了，订餐厅选了个最吵的地方。,Negative,反讽,Negative_Ironic,日常社交,True
我哥们儿‘豪爽’，请客却让我付钱。,Negative,反讽,Negative_Ironic,日常社交,True
你这‘细心’人，把我钥匙弄丢了。,Negative,反讽,Negative_Ironic,日常社交,True
他真‘热心’，帮我搬家却打碎我最爱的花瓶。,Negative,反讽,Negative_Ironic,日常社交,True
你‘准时’得可以，电影开场才到。,Negative,反讽,Negative_Ironic,日常社交,True
我朋友‘大方’，分享零食只给了一小块。,Negative,反讽,Negative_Ironic,日常社交,True
你这‘体贴’男友，纪念日忘了买礼物。,Negative,反讽,Negative_Ironic,日常社交,True
她真‘可靠’，说好一起旅行，临行前取消。,Negative,反讽,Negative_Ironic,日常社交,True
你太‘聪明’了，导航带我们绕远路。,Negative,反讽,Negative_Ironic,日常社交,True
他‘温柔’得很，批评人时毫不留情。,Negative,反讽,Negative_Ironic,日常社交,True
我同事‘高效’，报告错字连篇。,Negative,反讽,Negative_Ironic,日常社交,True
你‘幽默’到爆，冷笑话冻死人。,Negative,反讽,Negative_Ironic,日常社交,True
他真‘大方’，AA制时自己少付钱。,Negative,反讽,Negative_Ironic,日常社交,True
你这‘靠谱’伙伴，合作项目全推给我。,Negative,反讽,Negative_Ironic,日常社交,True
她‘细心’到把咖啡洒我新衣服上。,Negative,反讽,Negative_Ironic,日常社交,True
你太‘准时’，约会让我等了一小时。,Negative,反讽,Negative_Ironic,日常社交,True
我朋友‘聪明’，投资建议让我亏钱。,Negative,反讽,Negative_Ironic,日常社交,True
你这‘温柔’人，吵架时声音震天响。,Negative,反讽,Negative_Ironic,日常社交,True
他‘高效’到周末还催我工作。,Negative,反讽,Negative_Ironic,日常社交,True
这家外卖送得有点慢，但食物热腾腾的，味道超赞。,Positive,转折关系,Normal,生活服务,True
维修师傅来得晚了半小时，但修得特别仔细，一点问题都没留。,Positive,转折关系,Normal,生活服务,True
银行排队人很多，不过柜员服务态度很好，耐心解答了我的问题。,Positive,转折关系,Normal,生活服务,True
快递包裹外包装有点皱，但里面的商品完好无损，包装得很用心。,Positive,转折关系,Normal,生活服务,True
健身房器材旧了些，但教练特别专业，帮我制定了合适的计划。,Positive,转折关系,Normal,生活服务,True
餐厅服务员上菜速度不快，但每道菜都摆盘精致，口感一流。,Positive,转折关系,Normal,生活服务,True
家政阿姨打扫时弄坏了一个小装饰，但整体清洁得很彻底，还帮我整理了杂物。,Positive,转折关系,Normal,生活服务,True
网购商品颜色和图片有点色差，但质量出乎意料的好，很耐用。,Positive,转折关系,Normal,生活服务,True
打车软件派车等了十分钟，但司机路线熟，开得稳，还帮忙拿行李。,Positive,转折关系,Normal,生活服务,True
电影院空调开得太冷，但电影音效震撼，剧情扣人心弦。,Positive,转折关系,Normal,生活服务,True
理发店预约时间搞错了，但理发师技术高超，剪出了我想要的发型。,Positive,转折关系,Normal,生活服务,True
水管工收费偏高，但修得很快，还教了我一些日常维护技巧。,Positive,转折关系,Normal,生活服务,True
外卖包装有点漏汤，但味道正宗，分量也足。,Positive,转折关系,Normal,生活服务,True
快递配送时下雨，包裹有点湿，但商品防水包装做得好，一点没受影响。,Positive,转折关系,Normal,生活服务,True
健身房更衣室有点旧，但淋浴水压大，洗得很舒服。,Positive,转折关系,Normal,生活服务,True
餐厅座位靠窗有点晒，但视野开阔，夜景很美。,Positive,转折关系,Normal,生活服务,True
家政服务时间安排有点紧，但打扫效率高，角角落落都干净。,Positive,转折关系,Normal,生活服务,True
银行ATM机吞卡了，但客服处理迅速，当天就解决了。,Positive,转折关系,Normal,生活服务,True
网购退换货流程繁琐，但客服态度友好，全程指导。,Positive,转折关系,Normal,生活服务,True
打车时司机绕了点路，但车况好，车内干净，还放了轻音乐。,Positive,转折关系,Normal,生活服务,True
快递配送速度很快，不过包裹封口开了，里面的东西都散出来了。,Negative,转折关系,Normal,生活服务,True
餐厅环境优雅，但菜品味道一般，性价比不高。,Negative,转折关系,Normal,生活服务,True
维修师傅技术不错，但收费太高，还额外收了不少材料费。,Negative,转折关系,Normal,生活服务,True
健身房设施新潮，但教练只顾推销课程，不认真指导。,Negative,转折关系,Normal,生活服务,True
外卖包装精美，但食物凉了，口感差很多。,Negative,转折关系,Normal,生活服务,True
银行服务快捷，但ATM机经常故障，取钱要等很久。,Negative,转折关系,Normal,生活服务,True
家政阿姨打扫得很干净，但用了刺激性清洁剂，家里味道难闻。,Negative,转折关系,Normal,生活服务,True
网购商品描述详细，但实物与图片不符，质量也差。,Negative,转折关系,Normal,生活服务,True
打车司机礼貌，但车内音乐太吵，影响休息。,Negative,转折关系,Normal,生活服务,True
电影院座位舒适，但放映机有问题，画面模糊。,Negative,转折关系,Normal,生活服务,True
理发店装修时尚，但理发师心不在焉，剪得参差不齐。,Negative,转折关系,Normal,生活服务,True
水管工来得及时，但修完后还有漏水，需要返工。,Negative,转折关系,Normal,生活服务,True
快递跟踪信息准确，但配送时态度差，直接把包裹扔门口。,Negative,转折关系,Normal,生活服务,True
餐厅服务员热情，但上错菜，还多算了钱。,Negative,转折关系,Normal,生活服务,True
健身房会员费便宜，但器材维护差，经常坏。,Negative,转折关系,Normal,生活服务,True
外卖送餐准时，但餐具少给了，还得自己找。,Negative,转折关系,Normal,生活服务,True
银行客服回复快，但解决方案不实用，问题没解决。,Negative,转折关系,Normal,生活服务,True
家政服务价格合理，但打扫时间太长，影响正常生活。,Negative,转折关系,Normal,生活服务,True
网购退换货方便，但物流慢，等了好几天才收到新货。,Negative,转折关系,Normal,生活服务,True
打车软件优惠多，但司机驾驶技术差，急刹车好几次。,Negative,转折关系,Normal,生活服务,True
昨晚看那部科幻片，开头慢热，但中间那个反转让我惊得合不拢嘴。,Positive,转折关系,Normal,影视娱乐,True
这个综艺的嘉宾我不太熟悉，不过他们之间的化学反应超有趣。,Positive,转折关系,Normal,影视娱乐,True
尽管电影预算不高，但导演的创意让整个故事显得很精致。,Positive,转折关系,Normal,影视娱乐,True
本以为是个恐怖片会吓到我，却没想到温情部分更打动人心。,Positive,转折关系,Normal,影视娱乐,True
开头几集有点平淡，但坚持看到后面，剧情越来越扣人心弦。,Positive,转折关系,Normal,影视娱乐,True
演员的服装起初觉得夸张，但配合剧情后反而显得很贴合。,Positive,转折关系,Normal,影视娱乐,True
我以为这部纪录片会很枯燥，结果里面的真实故事让我深受触动。,Positive,转折关系,Normal,影视娱乐,True
音乐起初不太搭，但随着剧情推进，它完美烘托了情感。,Positive,转折关系,Normal,影视娱乐,True
尽管是翻拍，但新版本加入的现代元素让故事焕然一新。,Positive,转折关系,Normal,影视娱乐,True
预告片剪得乱七八糟，但正片节奏把控得特别好。,Positive,转折关系,Normal,影视娱乐,True
本以为会是个俗套喜剧，却没想到笑点密集又不低俗。,Positive,转折关系,Normal,影视娱乐,True
开头特效有点假，但后半段的动作场面简直让人目不暇接。,Positive,转折关系,Normal,影视娱乐,True
演员的台词起初生硬，但演到情感戏时自然得让我落泪。,Positive,转折关系,Normal,影视娱乐,True
尽管题材冷门，但导演的叙事手法让整个电影引人入胜。,Positive,转折关系,Normal,影视娱乐,True
我以为这个动画片只适合小孩，结果成人也能找到共鸣。,Positive,转折关系,Normal,影视娱乐,True
音乐风格起初不适应，但听久了觉得它很有韵味。,Positive,转折关系,Normal,影视娱乐,True
尽管结局有点仓促，但整体的观影体验还是很满足的。,Positive,转折关系,Normal,影视娱乐,True
本以为是个音乐剧会无聊，却没想到歌曲和剧情结合得如此完美。,Positive,转折关系,Normal,影视娱乐,True
开头场景设置普通，但摄影师的镜头语言美得让人窒息。,Positive,转折关系,Normal,影视娱乐,True
演员的表演起初平淡，但关键时刻的爆发力震撼全场。,Positive,转折关系,Normal,影视娱乐,True
演员阵容很强，我抱很大希望，可是剧本漏洞百出，看得我直摇头。,Negative,转折关系,Normal,影视娱乐,True
特效做得挺逼真，但剧情发展得太突兀，让人难以投入。,Negative,转折关系,Normal,影视娱乐,True
尽管宣传说感人至深，实际看了只觉得矫情做作。,Negative,转折关系,Normal,影视娱乐,True
本以为会是个精彩悬疑片，结果线索安排得乱七八糟，结局也莫名其妙。,Negative,转折关系,Normal,影视娱乐,True
音乐配得不错，可惜演员的演技太差，整体观感大打折扣。,Negative,转折关系,Normal,影视娱乐,True
开头很吸引人，但中间部分拖沓得让我忍不住快进。,Negative,转折关系,Normal,影视娱乐,True
我以为这个综艺会很有趣，没想到游戏环节设计得毫无新意。,Negative,转折关系,Normal,影视娱乐,True
尽管投资巨大，但电影的故事老套得让人预测到每一步。,Negative,转折关系,Normal,影视娱乐,True
演员的服装华丽，但表演僵硬，完全无法带入角色。,Negative,转折关系,Normal,影视娱乐,True
本以为是个深度作品，结果内涵浅薄，看完毫无收获。,Negative,转折关系,Normal,影视娱乐,True
特效场景很炫，但频繁使用让视觉疲劳，故事反而被忽略。,Negative,转折关系,Normal,影视娱乐,True
尽管有知名导演执导，但成品质量远低于预期，让人失望。,Negative,转折关系,Normal,影视娱乐,True
开头悬念设置得好，但解密过程太简单，缺乏惊喜。,Negative,转折关系,Normal,影视娱乐,True
我以为纪录片会真实感人，结果剪辑刻意煽情，失去可信度。,Negative,转折关系,Normal,影视娱乐,True
音乐起初动人，但重复使用后变得烦人，影响观影。,Negative,转折关系,Normal,影视娱乐,True
尽管演员努力，但剧本太弱，整体显得苍白无力。,Negative,转折关系,Normal,影视娱乐,True
本以为是个家庭喜剧，结果笑点低俗，不适合全家观看。,Negative,转折关系,Normal,影视娱乐,True
开头节奏快，但中段剧情散乱，让人失去兴趣。,Negative,转折关系,Normal,影视娱乐,True
特效技术先进，但故事逻辑不通，看完只觉得浪费钱。,Negative,转折关系,Normal,影视娱乐,True
尽管题材新颖，但执行不到位，最终效果平平。,Negative,转折关系,Normal,影视娱乐,True
这家披萨店位置真偏，导航导错了三次，但饼皮酥脆配料足，吃得很过瘾。,Positive,转折关系,Normal,美食餐饮,True
菜单上图片看着普通，端上来分量超大，味道比想象中好太多。,Positive,转折关系,Normal,美食餐饮,True
服务员态度冷淡，点菜时爱答不理，菜品却精致得每口都惊艳。,Positive,转折关系,Normal,美食餐饮,True
等位等了四十分钟，饿得前胸贴后背，第一口汤下肚瞬间治愈。,Positive,转折关系,Normal,美食餐饮,True
价格比旁边店贵一点，食材新鲜肉质嫩，算下来还挺值。,Positive,转折关系,Normal,美食餐饮,True
网上差评一堆，差点打退堂鼓，尝了甜点后彻底改观。,Positive,转折关系,Normal,美食餐饮,True
停车绕了三圈才找到空位，进店咖啡香浓甜点爽口，值了。,Positive,转折关系,Normal,美食餐饮,True
朋友说这家一般，我没抱期望，牛排嫩滑酱汁独特超惊喜。,Positive,转折关系,Normal,美食餐饮,True
装修老旧椅子硬，坐得不舒服，汤底鲜美食材暖胃又暖心。,Positive,转折关系,Normal,美食餐饮,True
点餐时服务员老推荐贵菜，有点烦，吃了后确实美味难忘。,Positive,转折关系,Normal,美食餐饮,True
天热店里没空调闷得慌，冰品一口下去瞬间解暑爽快。,Positive,转折关系,Normal,美食餐饮,True
套餐搭配怪，单点又贵，主食分量足巧妙吃饱很满足。,Positive,转折关系,Normal,美食餐饮,True
位置在商场角落难找，找到后蛋糕松软奶油不腻喜欢得很。,Positive,转折关系,Normal,美食餐饮,True
预定电话打不通麻烦，到店服务周到菜品惊艳体验棒。,Positive,转折关系,Normal,美食餐饮,True
餐具普通没特色，食物摆盘美味道层次丰富印象深刻。,Positive,转折关系,Normal,美食餐饮,True
价格标签模糊担心被坑，结账合理食物质量高安心了。,Positive,转折关系,Normal,美食餐饮,True
音乐太吵聊天得吼，鸡尾酒创意足口感顺滑忽略噪音。,Positive,转折关系,Normal,美食餐饮,True
桌子小放不下菜，每道菜精致小口品尝别有一番风味。,Positive,转折关系,Normal,美食餐饮,True
等位时无聊刷手机，上菜快热腾腾吃得很满足。,Positive,转折关系,Normal,美食餐饮,True
推荐菜卖完有点失望，换点其他意外发现隐藏美味。,Positive,转折关系,Normal,美食餐饮,True
装修时尚适合拍照发圈，食物油腻吃完胃不舒服。,Negative,转折关系,Normal,美食餐饮,True
服务员热情介绍详细，菜品普通没什么记忆点。,Negative,转折关系,Normal,美食餐饮,True
网上好评如潮期待高，实际口味淡不合我胃口。,Negative,转折关系,Normal,美食餐饮,True
环境安静适合谈事，菜单选择少味道平平无奇。,Negative,转折关系,Normal,美食餐饮,True
价格便宜吸引人，食材不新鲜吃完拉肚子。,Negative,转折关系,Normal,美食餐饮,True
位置便利地铁口，餐厅拥挤等菜久味道差。,Negative,转折关系,Normal,美食餐饮,True
朋友强力推荐满怀希望，尝了后太甜腻得慌。,Negative,转折关系,Normal,美食餐饮,True
摆盘艺术像艺术品，吃起来冷冰冰口感硬。,Negative,转折关系,Normal,美食餐饮,True
