text,label,type,sub_type,domain,is_valid
家具店“专业”，送货延迟了好几天，安装还出错。,0,反讽,Negative_Ironic,购物消费,True
你分享的省钱攻略，没一个朋友不觉得好用又实在,1,双重否定,Normal,日常社交,True
店员可太贴心了，我要的少糖奶茶甜得我直皱眉,0,反讽,Negative_Ironic,生活服务,True
跟邋遢的室友合租，没一天不吐槽他乱扔垃圾的毛病,0,双重否定,Normal,日常社交,True
昨晚看的电影剧情太老套，看到一半就猜到了结局。,0,简单句,Normal,影视娱乐,True
在餐厅点的外卖，送餐迟到，饭菜都凉了。,0,简单句,Normal,购物消费,True
上次外卖骑手冒着雨送餐，用塑料袋包好一点没湿，挺感动的。,1,简单句,Normal,生活服务,True
买的那个手机支架，角度可调，看视频很方便。,1,简单句,Normal,购物消费,True
洗衣店洗坏衣服，我的外套染色了，没有一次不出问题的。,0,双重否定,Normal,生活服务,True
跟爱占便宜的同事共事，没一回不觉得吃哑巴亏,0,双重否定,Normal,日常社交,True
动漫角色成长线完整，结局时忍不住为它鼓掌。,1,简单句,Normal,影视娱乐,True
这南瓜粥真“浓稠”，稀得跟白开水加了点南瓜色似的,0,反讽,Negative_Ironic,美食餐饮,True
这综艺的主持人太专业，全程抢话嘉宾插不上嘴,0,反讽,Negative_Ironic,影视娱乐,True
餐馆音乐太大声，说话要吼，用餐体验差。,0,简单句,Normal,美食餐饮,True
同事分享了他的项目经验，让我少走了很多弯路。,1,简单句,Normal,日常社交,True
出发时忘带遮阳伞，却在景区碰到好心人送了一把手绘伞,1,转折关系,Normal,出行旅游,True
你找的这个踏青地，没一个人不赞风景如画宜人,1,双重否定,Normal,日常社交,True
价格标签真‘清楚’，结账时发现多算钱，吵了一架。,0,反讽,Negative_Ironic,购物消费,True
快递本来该送上门，可快递员直接放驿站没任何通知,0,转折关系,Normal,生活服务,True
这个护肤品改善肤质，用后皮肤没有不变好的。,1,双重否定,Normal,购物消费,True
这个综艺的嘉宾我不太熟悉，不过他们之间的化学反应超有趣。,1,转折关系,Normal,影视娱乐,True
你可真够朋友，我被欺负了你站在旁边看热闹不帮忙,0,反讽,Negative_Ironic,日常社交,True
坐船去小岛，风浪大，晕船吐了好几次。,0,简单句,Normal,出行旅游,True
这个品牌的耳机音质差，听歌时没有不杂音的。,0,双重否定,Normal,购物消费,True
这演唱会的票真便宜，抢了三天连个候补都没抢到,0,反讽,Negative_Ironic,影视娱乐,True
你做的凉拌菜，没一个聚餐的人不夸酸爽开胃下饭,1,双重否定,Normal,日常社交,True
那家面包店的羊角包，外层酥脆，内里柔软，每天早上都排队买。,1,简单句,Normal,美食餐饮,True
洗衣店洗坏衣服，没有一件不褪色变形难看。,0,双重否定,Normal,生活服务,True
那家咖啡馆的拿铁，奶泡打得细腻，从来没有不好喝过，我每天必点。,1,双重否定,Normal,美食餐饮,True
咖啡厅wifi慢得像蜗牛，服务员不理人。,0,简单句,Normal,生活服务,True
这喜剧综艺的笑点太密集，看了半小时没笑过一次,0,反讽,Negative_Ironic,影视娱乐,True
你做的生日蛋糕，没一个到场的朋友不夸颜值超高,1,双重否定,Normal,日常社交,True
邻居的狗经常跑到我家院子里，弄得很脏。,0,简单句,Normal,日常社交,True
这条裙子图片上颜色超温柔，实物却发灰显老气。,0,转折关系,Normal,购物消费,True
看喜剧时笑到肚子疼，没有一刻不放松。,1,双重否定,Normal,影视娱乐,True
装修时尚适合拍照发圈，食物油腻吃完胃不舒服。,0,转折关系,Normal,美食餐饮,True
这班车选的真傻，居然避开高峰还抢到靠窗观景座位,1,反讽,Positive_Ironic,出行旅游,True
烤鱼烤得太干，鱼肉柴，配菜也糊了。,0,简单句,Normal,美食餐饮,True
综艺游戏设计得太傻，没有观众不换台。,0,双重否定,Normal,影视娱乐,True
电视剧更新慢，我等得着急，可是每集质量都高，没白等。,1,转折关系,Normal,影视娱乐,True
虽然特效不如好莱坞，但故事情节紧凑，国产片里算优秀。,1,转折关系,Normal,影视娱乐,True
酒店的海景房视野开阔，住客没有不说物超所值的。,1,双重否定,Normal,出行旅游,True
这电影的特效太逼真，怪物造型像幼儿园小朋友画的,0,反讽,Negative_Ironic,影视娱乐,True
导游讲解历史故事，生动有趣，游客无不听得入迷。,1,双重否定,Normal,出行旅游,True
客服电话难打通，等待时间长，没有一次及时接通的。,0,双重否定,Normal,生活服务,True
动画电影的配音不贴角色，没有一处不让人出戏的。,0,双重否定,Normal,影视娱乐,True
这电影的配音太专业，配音和角色情绪完全不搭边,0,反讽,Negative_Ironic,影视娱乐,True
去爬山，台阶太陡，累得半死，还没看到什么风景。,0,简单句,Normal,出行旅游,True
护肤品保湿效果明显，用过皮肤水润，没有不说有效的。,1,双重否定,Normal,购物消费,True
看战争片宏大场面，没有不被震撼的观众。,1,双重否定,Normal,影视娱乐,True
烧烤调料重，但肉串烤得过头，嚼不动。,0,转折关系,Normal,美食餐饮,True
虽然这家奶茶店排队久，可手煮的茶底香浓醇厚特别好喝,1,转折关系,Normal,生活服务,True
实体店买的耳机，音质杂音多，听歌不爽。,0,简单句,Normal,购物消费,True
这短剧的制作太精良，镜头晃得我差点吐出来,0,反讽,Negative_Ironic,影视娱乐,True
这次公司的线上年会，没一个员工不觉得无聊透顶,0,双重否定,Normal,日常社交,True
火车晚点三个小时，乘客没有不焦虑的。,0,双重否定,Normal,出行旅游,True
这家修手机的小店技术真棒，我的手机修好后运行如新，不可能不推荐给朋友。,1,双重否定,Normal,生活服务,True
爱情片对白矫揉造作，演员念台词像在背书。,0,简单句,Normal,影视娱乐,True
纪录片题材冷门，我差点跳过，但解说词写得生动，长知识了。,1,转折关系,Normal,影视娱乐,True
火车卧铺的床铺柔软，长途旅行也没有不睡的香的。,1,双重否定,Normal,出行旅游,True
旅游大巴空调坏了，夏天旅行不能不难受。,0,双重否定,Normal,出行旅游,True
这个优惠券太划算了，我不能不分享给闺蜜。,1,双重否定,Normal,购物消费,True
电影结局强行圆满，不符合角色性格发展。,0,简单句,Normal,影视娱乐,True
这个牌子的咖啡机操作简单，煮出来的咖啡没有不香的。,1,双重否定,Normal,购物消费,True
这网红书店真文艺，全是卖文创书没几本可看,0,反讽,Negative_Ironic,出行旅游,True
网购的拖鞋，鞋底厚实，在家走路不累脚。,1,简单句,Normal,购物消费,True
这款洗衣液广告说香味持久，洗完衣服却几乎没味道。,0,转折关系,Normal,购物消费,True
同事抢了我的功劳，在领导面前表现自己。,0,简单句,Normal,日常社交,True
宠物用品“优质”，狗粮吃了狗狗拉肚子。,0,反讽,Negative_Ironic,购物消费,True
从未不在尝试新菜后后悔，因为这家店总爱放太多味精。,0,双重否定,Normal,美食餐饮,True
这部青春剧的校园生活太真实，全程谈恋爱没上过课,0,反讽,Negative_Ironic,影视娱乐,True
原本以为快递会丢件，结果快递员辗转找到我住的老巷子里,1,转折关系,Normal,生活服务,True
网购的玩具，零件松动，孩子玩几下就坏了。,0,简单句,Normal,购物消费,True
送水工按时送水，没有一次不准时到达。,1,双重否定,Normal,生活服务,True
健身房教练指导专业，没有一位学员不进步。,1,双重否定,Normal,生活服务,True
去景点拍照，到处都是人，找不到好角度。,0,简单句,Normal,出行旅游,True
快递员态度粗鲁，无不让人感到生气烦躁。,0,双重否定,Normal,生活服务,True
干洗店真用心，我那件羽绒服洗完居然跑绒跑得到处都是,0,反讽,Negative_Ironic,生活服务,True
这家自助餐的菜品，种类少质量差，没有不后悔来的。,0,双重否定,Normal,美食餐饮,True
原本担心家政阿姨不专业，她却把厨房的油污都清理干净了,1,转折关系,Normal,生活服务,True
在线订的鲜花，送货准时，花朵新鲜。,1,简单句,Normal,购物消费,True
你可真守时，约好八点见面你八点半才刚出门,0,反讽,Negative_Ironic,日常社交,True
保洁阿姨打扫马虎，没有一处不留下灰尘污渍。,0,双重否定,Normal,生活服务,True
这家理发店团购价很低，可剪完头发还强行推销办会员卡,0,转折关系,Normal,生活服务,True
这次你组织的线下读书会，没人不觉得收获满满,1,双重否定,Normal,日常社交,True
邻居借了我的书，还回来时还附了张感谢卡。,1,简单句,Normal,日常社交,True
酒店的自助餐食物冷掉，食客不是不抱怨服务质量。,0,双重否定,Normal,出行旅游,True
你可真会选地方，约我去咖啡馆结果那地方停业了,0,反讽,Negative_Ironic,日常社交,True
电风扇噪音大，开起来没有不吵的。,0,双重否定,Normal,购物消费,True
纪录片节奏慢热，我快进了一段，但后面采访内容很震撼。,1,转折关系,Normal,影视娱乐,True
理发店托尼剪发时玩手机，刘海剪歪了。,0,简单句,Normal,生活服务,True
汽车配件“优质”，买了轮胎一个月就漏气。,0,反讽,Negative_Ironic,购物消费,True
宠物寄养疏忽，没有一只宠物不被饿着。,0,双重否定,Normal,生活服务,True
店员可真会做事，我要的去冰奶茶居然加了半杯冰块,0,反讽,Negative_Ironic,生活服务,True
上次网购的书籍缺页，我非换货不可。,0,双重否定,Normal,购物消费,True
你可真会说话，把我新剪的发型说得像个猕猴桃,0,反讽,Negative_Ironic,日常社交,True
那家烘焙店的蛋糕，外观华丽但口感粗糙，非避免再次购买不可。,0,双重否定,Normal,美食餐饮,True
爬山时下雨，路滑难走，全身湿透还冷。,0,简单句,Normal,出行旅游,True
那家火锅店的毛肚，涮一下就能吃，不是不脆，是爽口极了。,1,双重否定,Normal,美食餐饮,True
饼干太硬，咬一口没有不硌牙的。,0,双重否定,Normal,购物消费,True
这个充电宝“耐用”，用了一次就充不进电，还发热。,0,反讽,Negative_Ironic,购物消费,True
配乐吵得头疼，没有一处不干扰观影体验的。,0,双重否定,Normal,影视娱乐,True
今天外卖小哥送餐时，还贴心地把食物放在门口垫子上，免得弄脏。,1,简单句,Normal,生活服务,True
短剧剧情仓促，人物塑造单薄，看完就忘了。,0,简单句,Normal,影视娱乐,True
家政阿姨擦地板连角落都清理了，家里焕然一新。,1,简单句,Normal,生活服务,True
这次部门的下午茶，没一个同事不吐槽甜点太齁甜,0,双重否定,Normal,日常社交,True
音乐原声带预告好听，电影里滥用破坏氛围。,0,转折关系,Normal,影视娱乐,True
民宿露台看星星银河清晰可见。,1,简单句,Normal,出行旅游,True
昨天朋友突然来访，带了我最爱的甜点，超开心。,1,简单句,Normal,日常社交,True
天热店里没空调闷得慌，冰品一口下去瞬间解暑爽快。,1,转折关系,Normal,美食餐饮,True
促销广告“真实可信”，买回来发现图片与实物不符。,0,反讽,Negative_Ironic,购物消费,True
悬疑片的氛围营造紧张，没有一刻不让人屏住呼吸。,1,双重否定,Normal,影视娱乐,True
这次公司的下午茶，没一个人不吐槽水果不新鲜,0,双重否定,Normal,日常社交,True
这温泉酒店真舒服，温泉池里水脏得像泥浆,0,反讽,Negative_Ironic,出行旅游,True
快递员不打电话直接放门口，包裹丢失，没有一次安全的投递。,0,双重否定,Normal,生活服务,True
这家超市面积不算大，可新鲜果蔬的品质比大超市还要好,1,转折关系,Normal,生活服务,True
你可真会聊天，每次吃饭都吐槽我吃得少像个小鸟,0,反讽,Negative_Ironic,日常社交,True
这飞机餐太好吃，冷硬米饭配没味咸菜难以下咽,0,反讽,Negative_Ironic,出行旅游,True
家政清洁后，沙发底下全是灰，根本没打扫。,0,简单句,Normal,生活服务,True
电影结尾仓促潦草，没有观众不感到遗憾的。,0,双重否定,Normal,影视娱乐,True
在温泉酒店泡汤，缓解了一天的疲劳，睡得特别香。,1,简单句,Normal,出行旅游,True
这家店的装修“豪华”，东西贵得离谱。,0,反讽,Negative_Ironic,购物消费,True
网购平台“信誉良好”，收到货发现是假货。,0,反讽,Negative_Ironic,购物消费,True
家政服务员偷懒，没有一次彻底清洁厨房。,0,双重否定,Normal,生活服务,True
去快餐店吃汉堡，肉饼冷冰冰的，蔬菜也不新鲜。,0,简单句,Normal,美食餐饮,True
综艺剪辑跳跃混乱，没有一期不看得人迷糊。,0,双重否定,Normal,影视娱乐,True
在家里做饺子，皮薄馅大，煮出来个个饱满，蘸醋吃美味。,1,简单句,Normal,美食餐饮,True
客服小姐姐接电话时，声音很温柔，问题解决得很快。,1,简单句,Normal,生活服务,True
咖啡厅咖啡凉了才端上来，服务员还慢吞吞。,0,简单句,Normal,生活服务,True
期待的动作片续集，打斗场面杂乱，看得头晕。,0,简单句,Normal,影视娱乐,True
昨晚看那部科幻片，开头慢热，但中间那个反转让我惊得合不拢嘴。,1,转折关系,Normal,影视娱乐,True
音乐剧的歌曲旋律优美，没有一首不让人想跟着哼唱。,1,双重否定,Normal,影视娱乐,True
景点维护得好，设施齐全，游客没有不夸的。,1,双重否定,Normal,出行旅游,True
这脱口秀演员的梗也太“冷”了，台下观众笑得眼泪直流,1,反讽,Positive_Ironic,影视娱乐,True
点了份意大利面，面条煮过头了，软烂无嚼劲。,0,简单句,Normal,美食餐饮,True
尽管有知名导演执导，但成品质量远低于预期，让人失望。,0,转折关系,Normal,影视娱乐,True
家政阿姨擦玻璃时，只擦了里面，外面的污渍全没动。,0,简单句,Normal,生活服务,True
那次旅行买的纪念品精致，我非收藏起来不可。,1,双重否定,Normal,购物消费,True
快递速度号称次日达，结果等了三天才收到包裹,0,转折关系,Normal,生活服务,True
预告中动作场面火爆，正片里剪辑混乱看不清楚。,0,转折关系,Normal,影视娱乐,True
价格便宜，但食材以次充好，吃完后悔。,0,转折关系,Normal,美食餐饮,True
上周买的烤箱，烤面包外酥里嫩，操作简单。,1,简单句,Normal,购物消费,True
这家洗衣店设备老旧，可洗出来的白色衬衫洁白如新没污渍,1,转折关系,Normal,生活服务,True
这双鞋可真‘舒适’，穿了一天脚就磨破了，再也不买了。,0,反讽,Negative_Ironic,购物消费,True
理发师剪发时，一直推销护发产品，烦死了。,0,简单句,Normal,生活服务,True
餐厅服务冷淡，没有一位顾客感到被重视。,0,双重否定,Normal,生活服务,True
原本担心阿姨不会用我的扫地机，她却熟练操作清理得很干净,1,转折关系,Normal,生活服务,True
动作片的场面震撼，没有一场不让人肾上腺素飙升。,1,双重否定,Normal,影视娱乐,True
这家餐厅的牛排，要了七分熟却烤过头了，咬都咬不动。,0,简单句,Normal,美食餐饮,True
纪录片内容肤浅，没什么干货可看。,0,简单句,Normal,影视娱乐,True
客服处理我的退款申请，第二天就到账了，效率很高。,1,简单句,Normal,生活服务,True
这家面馆的牛肉面，肉少汤淡，没有不觉得亏的。,0,双重否定,Normal,美食餐饮,True
在花店买的多肉植物，好养活，每天看看心情好。,1,简单句,Normal,购物消费,True
那个爱打断别人说话的人，没人不反感这种低情商,0,双重否定,Normal,日常社交,True
上次你推荐的综艺局，没一个人不觉得笑点尴尬生硬,0,双重否定,Normal,日常社交,True
那家日式拉面，汤头熬了十几个小时，味道醇厚。,1,简单句,Normal,美食餐饮,True
会员制度“优惠”，年费扣了却没享受到啥特权。,0,反讽,Negative_Ironic,购物消费,True
这乐队的歌真“难听”，我手机里存了全专辑循环播放,1,反讽,Positive_Ironic,影视娱乐,True
家政阿姨擦玻璃只擦中间，边角全是灰。,0,简单句,Normal,生活服务,True
同事在我加班时点了外卖，一起分享，感觉不孤单。,1,简单句,Normal,日常社交,True
超市买的大米，煮饭香软，家人爱吃。,1,简单句,Normal,购物消费,True
位置方便停车，进去后发现桌椅油腻，卫生差。,0,转折关系,Normal,美食餐饮,True
快递送错地址客服推卸责任，气得我直接投诉。,0,简单句,Normal,生活服务,True
快递包裹经常丢失，没有一次不让人失望透顶。,0,双重否定,Normal,生活服务,True
这家披萨店位置真偏，导航导错了三次，但饼皮酥脆配料足，吃得很过瘾。,1,转折关系,Normal,美食餐饮,True
快递员真细心，把我地址看错还怪我没写清楚,0,反讽,Negative_Ironic,生活服务,True
位置便利地铁口，餐厅拥挤等菜久味道差。,0,转折关系,Normal,美食餐饮,True
周末烧烤，鸡翅腌得入味，烤出来外焦里嫩。,1,简单句,Normal,美食餐饮,True
没有一个人品尝了这家店的提拉米苏后，不说它层次丰富。,1,双重否定,Normal,美食餐饮,True
这地铁站指示真清晰，绕俩圈才找着出口,0,反讽,Negative_Ironic,出行旅游,True
你可真讲信用，借我的漫画书过了半个月都不还,0,反讽,Negative_Ironic,日常社交,True
上周六，同事突然送我一本喜欢的书，感动得不得了。,1,简单句,Normal,日常社交,True
去迪士尼乐园，项目排队时间不长，玩了好几个刺激的。,1,简单句,Normal,出行旅游,True
你教的化妆手法，没一个闺蜜不画出了精致的妆容,1,双重否定,Normal,日常社交,True
这综艺嘉宾也太“憨”了，每期都能把我笑到直不起腰,1,反讽,Positive_Ironic,影视娱乐,True
昨天买的这款背包容量大，出差时没有不带它的。,1,双重否定,Normal,购物消费,True
邻居养狗不拴绳，吓到了路人，沟通无效。,0,简单句,Normal,日常社交,True
买的那个旅行背包，分区合理，出行时东西好整理。,1,简单句,Normal,购物消费,True
烧烤摊的羊肉串，膻味太重，吃了一口就吐了。,0,简单句,Normal,美食餐饮,True
商场买的靠垫，支撑性好，办公不累。,1,简单句,Normal,购物消费,True
新买的咖啡豆，研磨后香气扑鼻，煮出来味道醇厚。,1,简单句,Normal,购物消费,True
你可真够意思，我生日你居然只发了个一分钱红包,0,反讽,Negative_Ironic,日常社交,True
每次用这个锅炒菜，菜没有一次不香喷喷的。,1,双重否定,Normal,购物消费,True
家人总是催促我结婚，压力很大。,0,简单句,Normal,日常社交,True
在这家店消费价格虚高，没有顾客是不抱怨的。,0,双重否定,Normal,购物消费,True
超市买的饼干，打开后发现受潮了，口感变软。,0,简单句,Normal,购物消费,True
旅行社交代的注意事项齐全，团员没有不说放心的。,1,双重否定,Normal,出行旅游,True
爬山时天气晴好，山顶视野开阔，没有不被震撼的。,1,双重否定,Normal,出行旅游,True
这次线上团建的小游戏，没人不觉得尴尬到脚趾抠地,0,双重否定,Normal,日常社交,True
餐厅服务员爱理不理，等半小时菜才上桌。,0,简单句,Normal,生活服务,True
本以为是个深度作品，结果内涵浅薄，看完毫无收获。,0,转折关系,Normal,影视娱乐,True
你可真懂事，跟我出去逛街让我帮你拎所有东西,0,反讽,Negative_Ironic,日常社交,True
自驾导航出错，开进死胡同，浪费了汽油和时间。,0,简单句,Normal,出行旅游,True
这书的内容真‘丰富’，看了几页全是废话，浪费钱。,0,反讽,Negative_Ironic,购物消费,True
一开始觉得这个购物袋普通，用了后才发现结实又能装。,1,转折关系,Normal,购物消费,True
这部剧的台词太有深度，全是网上抄来的烂大街鸡汤,0,反讽,Negative_Ironic,影视娱乐,True
昨天在群里发消息，没人回应，感觉被忽视。,0,简单句,Normal,日常社交,True
尽管演员努力，但剧本太弱，整体显得苍白无力。,0,转折关系,Normal,影视娱乐,True
你分享的读书清单，没一个同事不觉得干货十足,1,双重否定,Normal,日常社交,True
酒店的wifi信号弱，商务旅客不是不烦恼无法工作。,0,双重否定,Normal,出行旅游,True
住酒店时隔壁房间开派对，噪音大到凌晨。,0,简单句,Normal,出行旅游,True
上次买的衣服色差大，我非退货不可。,0,双重否定,Normal,购物消费,True
特效做得挺逼真，但剧情发展得太突兀，让人难以投入。,0,转折关系,Normal,影视娱乐,True
宠物店店员给狗狗洗澡温柔，狗狗不闹还摇尾巴。,1,简单句,Normal,生活服务,True
景区的厕所脏乱差，游客没有不掩鼻快速离开的。,0,双重否定,Normal,出行旅游,True
超市买的饼干，包装漏气，吃起来不脆，味道怪。,0,简单句,Normal,购物消费,True
上次喝的奶茶，甜得发腻，珍珠还硬邦邦的。,0,简单句,Normal,美食餐饮,True
在线支付“安全便捷”，被盗刷了两次。,0,反讽,Negative_Ironic,购物消费,True
景区的纪念品千篇一律，游客没有不觉得无趣的。,0,双重否定,Normal,出行旅游,True
促销活动“给力”，抢了半天啥也没买到，网站还崩溃了。,0,反讽,Negative_Ironic,购物消费,True
这部电影开头有点闷，我差点睡着，但中间剧情突然反转，看得我心跳加速。,1,转折关系,Normal,影视娱乐,True
山上徒步迷路手机没信号差点吓哭。,0,简单句,Normal,出行旅游,True
外卖的备注真“有用”，我说少放辣结果还是辣到哭,0,反讽,Negative_Ironic,美食餐饮,True
台词写得像说教，没有观众不觉得烦人的。,0,双重否定,Normal,影视娱乐,True
演员的台词念得像背书，没有人不被逗笑的。,0,双重否定,Normal,影视娱乐,True
这款收纳盒设计看着合理，安装后却不稳容易倾倒。,0,转折关系,Normal,购物消费,True
和室友因为用卫生间时间吵架，很烦。,0,简单句,Normal,日常社交,True
朋友做的意面，酱汁浓郁，没有不光盘的时候。,1,双重否定,Normal,美食餐饮,True
家政阿姨真勤快，打扫时把我家的多肉植物碰碎了也不说,0,反讽,Negative_Ironic,生活服务,True
这溶洞景区真神奇，进去走十分钟就到头没看头,0,反讽,Negative_Ironic,出行旅游,True
服务员笑容满面态度好，上菜慢等得不耐烦。,0,转折关系,Normal,美食餐饮,True
网上图片诱人，实物端上来量少得可怜，性价比低。,0,转折关系,Normal,美食餐饮,True
你记性可真棒，把咱们约好的看电影局忘得一干二净,0,反讽,Negative_Ironic,日常社交,True
和朋友约吃饭，他迟到了半个多小时，菜都凉了。,0,简单句,Normal,日常社交,True
促销买的牛奶过期，家人非扔掉不可。,0,双重否定,Normal,购物消费,True
这部悬疑剧的线索太明显，刚出场就知道谁是凶手,0,反讽,Negative_Ironic,影视娱乐,True
这个网剧的制作真“穷”，拍出的效果比大制作还上头,1,反讽,Positive_Ironic,影视娱乐,True
景点的指示牌清晰，游客没有找不到路的。,1,双重否定,Normal,出行旅游,True
这炸薯条真“香脆”，软塌塌的跟放了半小时似的,0,反讽,Negative_Ironic,美食餐饮,True
家人周末一起做饭，分工合作，晚餐很美味。,1,简单句,Normal,日常社交,True
快递小哥真负责，丢了我的件还理直气壮说我没取,0,反讽,Negative_Ironic,生活服务,True
奶茶甜度过高，喝了几口就觉得腻，没喝完。,0,简单句,Normal,美食餐饮,True
影院座位不舒服，电影再好也难受。,0,简单句,Normal,影视娱乐,True
老戏骨的表演，没有一次不让人佩服得五体投地。,1,双重否定,Normal,影视娱乐,True
你可真懂我，买的奶茶是我最讨厌的全糖珍珠款,0,反讽,Negative_Ironic,日常社交,True
外卖保温做得好，没有一顿饭送到时是冷的。,1,双重否定,Normal,生活服务,True
网店客服热情及时，不能不让人点赞。,1,双重否定,Normal,购物消费,True
演员的表演起初平淡，但关键时刻的爆发力震撼全场。,1,转折关系,Normal,影视娱乐,True
外卖平台客服耐心解答，没有一次不让人满意而归。,1,双重否定,Normal,生活服务,True
综艺请了当红偶像，但环节设计无聊，全程尴尬。,0,转折关系,Normal,影视娱乐,True
这玉米汁真“现榨”，喝一口全是香精兑水的味道,0,反讽,Negative_Ironic,美食餐饮,True
这家奶茶店真大方，大杯芋泥奶茶里的芋泥还没一勺多,0,反讽,Negative_Ironic,生活服务,True
甜品店买的冰淇淋，口感顺滑，水果味浓郁。,1,简单句,Normal,美食餐饮,True
这个APP“便捷”，注册流程复杂得我差点放弃。,0,反讽,Negative_Ironic,购物消费,True
快递包装严实，物品完好无损，没有一次损坏的情况发生。,1,双重否定,Normal,生活服务,True
咖啡机“便捷”，清洗麻烦，咖啡渣到处都是。,0,反讽,Negative_Ironic,购物消费,True
餐厅的服务员真“热情”，全程黑脸连个笑容都没有,0,反讽,Negative_Ironic,美食餐饮,True
电视画面模糊，看剧时没有不模糊的。,0,双重否定,Normal,购物消费,True
徒步的沿途风景优美，却因为没带够水差点中暑在半山腰,0,转折关系,Normal,出行旅游,True
租自行车环湖骑行风景如画，体力消耗不大。,1,简单句,Normal,出行旅游,True
朋友做的意大利面，酱汁浓郁，面条弹牙。,1,简单句,Normal,美食餐饮,True
老戏骨的表演细腻入微，没有一场不让人感动落泪。,1,双重否定,Normal,影视娱乐,True
导演叙事手法新颖，看完全片还回味。,1,简单句,Normal,影视娱乐,True
新买的晾衣架，结构不稳易倒塌，衣服都掉了。,0,简单句,Normal,购物消费,True
这杯咖啡真‘香醇’，喝起来像刷锅水，直接倒掉了。,0,反讽,Negative_Ironic,购物消费,True
朋友传播我的隐私，让我很生气。,0,简单句,Normal,日常社交,True
海边的沙滩很细腻，可礁石区的垃圾多到破坏游玩心情,0,转折关系,Normal,出行旅游,True
昨天和好友视频聊天，她讲了好多笑话，我笑得肚子疼。,1,简单句,Normal,日常社交,True
剧情开头扣人心弦，发展到中期逻辑混乱让人失望。,0,转折关系,Normal,影视娱乐,True
这次你组织的野餐，没人不觉得氛围轻松又治愈,1,双重否定,Normal,日常社交,True
这综艺的游戏环节太有新意了，全是几年前玩剩的老梗,0,反讽,Negative_Ironic,影视娱乐,True
那家川菜馆的麻辣香锅，辣得烧心，咸得发苦，不是没有让人后悔点单。,0,双重否定,Normal,美食餐饮,True
网购的鞋子，尺码不准，穿起来太紧。,0,简单句,Normal,购物消费,True
酒店的空调噪音大，住客不是不被吵得失眠。,0,双重否定,Normal,出行旅游,True
这开锁师傅技术真高，开个锁花了半小时还把锁芯弄坏了,0,反讽,Negative_Ironic,生活服务,True
在海边露营，晚上听着海浪声入睡，清晨被鸟叫醒。,1,简单句,Normal,出行旅游,True
我以为纪录片会真实感人，结果剪辑刻意煽情，失去可信度。,0,转折关系,Normal,影视娱乐,True
电视剧原著小说很火，改编后剧情魔改，粉丝纷纷吐槽。,0,转折关系,Normal,影视娱乐,True
同事记得我生日，送了一张手写贺卡，很暖心。,1,简单句,Normal,日常社交,True
周末家庭聚餐的餐厅，服务生态度冷淡，上菜慢，不是没有破坏气氛。,0,双重否定,Normal,美食餐饮,True
服务员态度冷淡，点菜时爱答不理，菜品却精致得每口都惊艳。,1,转折关系,Normal,美食餐饮,True
朋友借了我的钱，一直没还，催了几次也没用。,0,简单句,Normal,日常社交,True
这景区厕所真干净，味道大到我捂鼻子跑出来,0,反讽,Negative_Ironic,出行旅游,True
电影预告片悬念十足，吊足胃口，然而正片揭秘仓促，虎头蛇尾。,0,转折关系,Normal,影视娱乐,True
同事偷用我的创意，还说是自己的。,0,简单句,Normal,日常社交,True
你可真懒，居然提前把我生日会的场地和蛋糕都订好了,1,反讽,Positive_Ironic,日常社交,True
这芋泥啵啵真“细腻”，芋泥全是颗粒感咬不动,0,反讽,Negative_Ironic,美食餐饮,True
手机店小哥教我怎么用新功能，不嫌麻烦。,1,简单句,Normal,生活服务,True
综艺广告插得太多，没有一期不被观众骂。,0,双重否定,Normal,影视娱乐,True
买的盆栽“生命力强”，养了一周就枯死了。,0,反讽,Negative_Ironic,购物消费,True
电影主题发人深省，看后不可能不反思人生。,1,双重否定,Normal,影视娱乐,True
维修家电时，师傅详细解释了故障原因，还教我怎么保养。,1,简单句,Normal,生活服务,True
外卖小哥速度真快，我点的热包子送到时硬成石头了,0,反讽,Negative_Ironic,生活服务,True
那家日料店的刺身拼盘，食材新鲜，摆盘精美，无不食客品尝后露出幸福笑容。,1,双重否定,Normal,美食餐饮,True
你找的这家咖啡屋，没一个朋友不夸氛围静谧舒适,1,双重否定,Normal,日常社交,True
这行程安排真乱，居然凑齐了所有想看的小众景点,1,反讽,Positive_Ironic,出行旅游,True
导游带我们去隐秘瀑布人少景美推荐。,1,简单句,Normal,出行旅游,True
购物节活动真‘给力’，抢了半天啥也没抢到，白忙活。,0,反讽,Negative_Ironic,购物消费,True
自己烤的饼干，虽然形状好看，但烤焦了，苦味重。,0,转折关系,Normal,美食餐饮,True
装修有特色，但厨房油烟味重，衣服都沾上味道。,0,转折关系,Normal,美食餐饮,True
旅游保险理赔快速，没有客户不满意的。,1,双重否定,Normal,出行旅游,True
租的车抛锚荒郊野外等救援又急又怕。,0,简单句,Normal,出行旅游,True
剧情前期有点乱，梳理后伏笔埋得深，结尾恍然大悟。,1,转折关系,Normal,影视娱乐,True
在这家店买水果，没有一次不满载而归。,1,双重否定,Normal,购物消费,True
买的台灯光线柔和，晚上看书眼睛没有不轻松的。,1,双重否定,Normal,购物消费,True
剧情反转出人意料，没有一刻不让人心跳加速。,1,双重否定,Normal,影视娱乐,True
这共享单车真方便，扫码显示故障还没法报修,0,反讽,Negative_Ironic,出行旅游,True
